,stop_id,stop_lat,stop_lon,pop_density,median_monthly_shelter_rented,median_monthly_shelter_owned,median_value_owned,gini_after_tax,pct_rent,pct_visible_minority,pct_seniors,pct_multifam,pct_vacant,pct_before1960,pct_limat,pct_licoat,pct_mortgage,pct_owner_rent_burden,pct_owner_ichn,pct_renter_subsidized,pct_renter_rent_burden,pct_renter_ichn,pct_noncitizen,pct_public_transit
2,8644,43.77237,-79.251163,8740.6,1800.0,1760.0,500000.0,0.271,0.3235294117647059,0.9059945504087193,0.15181058495821728,0.9969418960244648,0.050566695727986,0.010835913312693499,0.16699999999999998,0.105,0.684,0.436,0.22399999999999998,0.077,0.406,0.254,0.2683923705722071,0.2813186813186813
3,5002,43.773539,-79.245841,8740.6,1800.0,1760.0,500000.0,0.271,0.3235294117647059,0.9059945504087193,0.15181058495821728,0.9969418960244648,0.050566695727986,0.010835913312693499,0.16699999999999998,0.105,0.684,0.436,0.22399999999999998,0.077,0.406,0.254,0.2683923705722071,0.2813186813186813
4,9289,43.774745,-79.251924,8740.6,1800.0,1760.0,500000.0,0.271,0.3235294117647059,0.9059945504087193,0.15181058495821728,0.9969418960244648,0.050566695727986,0.010835913312693499,0.16699999999999998,0.105,0.684,0.436,0.22399999999999998,0.077,0.406,0.254,0.2683923705722071,0.2813186813186813
5,565,43.774936,-79.252175,8740.6,1800.0,1760.0,500000.0,0.271,0.3235294117647059,0.9059945504087193,0.15181058495821728,0.9969418960244648,0.050566695727986,0.010835913312693499,0.16699999999999998,0.105,0.684,0.436,0.22399999999999998,0.077,0.406,0.254,0.2683923705722071,0.2813186813186813
6,8720,43.775976,-79.250532,8740.6,1800.0,1760.0,500000.0,0.271,0.3235294117647059,0.9059945504087193,0.15181058495821728,0.9969418960244648,0.050566695727986,0.010835913312693499,0.16699999999999998,0.105,0.684,0.436,0.22399999999999998,0.077,0.406,0.254,0.2683923705722071,0.2813186813186813
7,735,43.776198,-79.242397,8740.6,1800.0,1760.0,500000.0,0.271,0.3235294117647059,0.9059945504087193,0.15181058495821728,0.9969418960244648,0.050566695727986,0.010835913312693499,0.16699999999999998,0.105,0.684,0.436,0.22399999999999998,0.077,0.406,0.254,0.2683923705722071,0.2813186813186813
8,24319,43.776406,-79.250367,8740.6,1800.0,1760.0,500000.0,0.271,0.3235294117647059,0.9059945504087193,0.15181058495821728,0.9969418960244648,0.050566695727986,0.010835913312693499,0.16699999999999998,0.105,0.684,0.436,0.22399999999999998,0.077,0.406,0.254,0.2683923705722071,0.2813186813186813
9,5248,43.777354,-79.250767,8740.6,1800.0,1760.0,500000.0,0.271,0.3235294117647059,0.9059945504087193,0.15181058495821728,0.9969418960244648,0.050566695727986,0.010835913312693499,0.16699999999999998,0.105,0.684,0.436,0.22399999999999998,0.077,0.406,0.254,0.2683923705722071,0.2813186813186813
10,24316,43.777729,-79.247221,8740.6,1800.0,1760.0,500000.0,0.271,0.3235294117647059,0.9059945504087193,0.15181058495821728,0.9969418960244648,0.050566695727986,0.010835913312693499,0.16699999999999998,0.105,0.684,0.436,0.22399999999999998,0.077,0.406,0.254,0.2683923705722071,0.2813186813186813
11,24315,43.777918,-79.247308,8740.6,1800.0,1760.0,500000.0,0.271,0.3235294117647059,0.9059945504087193,0.15181058495821728,0.9969418960244648,0.050566695727986,0.010835913312693499,0.16699999999999998,0.105,0.684,0.436,0.22399999999999998,0.077,0.406,0.254,0.2683923705722071,0.2813186813186813
12,8721,43.778161,-79.243197,8740.6,1800.0,1760.0,500000.0,0.271,0.3235294117647059,0.9059945504087193,0.15181058495821728,0.9969418960244648,0.050566695727986,0.010835913312693499,0.16699999999999998,0.105,0.684,0.436,0.22399999999999998,0.077,0.406,0.254,0.2683923705722071,0.2813186813186813
13,4180,43.779955,-79.24941,8740.6,1800.0,1760.0,500000.0,0.271,0.3235294117647059,0.9059945504087193,0.15181058495821728,0.9969418960244648,0.050566695727986,0.010835913312693499,0.16699999999999998,0.105,0.684,0.436,0.22399999999999998,0.077,0.406,0.254,0.2683923705722071,0.2813186813186813
14,24317,43.780003,-79.244186,8740.6,1800.0,1760.0,500000.0,0.271,0.3235294117647059,0.9059945504087193,0.15181058495821728,0.9969418960244648,0.050566695727986,0.010835913312693499,0.16699999999999998,0.105,0.684,0.436,0.22399999999999998,0.077,0.406,0.254,0.2683923705722071,0.2813186813186813
15,24318,43.780138,-79.244348,8740.6,1800.0,1760.0,500000.0,0.271,0.3235294117647059,0.9059945504087193,0.15181058495821728,0.9969418960244648,0.050566695727986,0.010835913312693499,0.16699999999999998,0.105,0.684,0.436,0.22399999999999998,0.077,0.406,0.254,0.2683923705722071,0.2813186813186813
16,4768,43.780138,-79.249595,8740.6,1800.0,1760.0,500000.0,0.271,0.3235294117647059,0.9059945504087193,0.15181058495821728,0.9969418960244648,0.050566695727986,0.010835913312693499,0.16699999999999998,0.105,0.684,0.436,0.22399999999999998,0.077,0.406,0.254,0.2683923705722071,0.2813186813186813
17,1408,43.780433,-79.247143,8740.6,1800.0,1760.0,500000.0,0.271,0.3235294117647059,0.9059945504087193,0.15181058495821728,0.9969418960244648,0.050566695727986,0.010835913312693499,0.16699999999999998,0.105,0.684,0.436,0.22399999999999998,0.077,0.406,0.254,0.2683923705722071,0.2813186813186813
18,6585,43.780521,-79.24748,8740.6,1800.0,1760.0,500000.0,0.271,0.3235294117647059,0.9059945504087193,0.15181058495821728,0.9969418960244648,0.050566695727986,0.010835913312693499,0.16699999999999998,0.105,0.684,0.436,0.22399999999999998,0.077,0.406,0.254,0.2683923705722071,0.2813186813186813
19,8753,43.783468,-79.231974,2303.1,1090.0,1110.0,900000.0,0.282,0.8197969543147208,0.8351758793969849,0.1287512100677638,0.8501291989664083,0.0382894082545997,0.23857868020304568,0.254,0.145,0.507,0.21100000000000002,0.11599999999999999,0.455,0.285,0.382,0.25728643216080405,0.31399317406143346
20,8374,43.783526,-79.231618,2303.1,1090.0,1110.0,900000.0,0.282,0.8197969543147208,0.8351758793969849,0.1287512100677638,0.8501291989664083,0.0382894082545997,0.23857868020304568,0.254,0.145,0.507,0.21100000000000002,0.11599999999999999,0.455,0.285,0.382,0.25728643216080405,0.31399317406143346
21,24285,43.785751,-79.229132,2303.1,1090.0,1110.0,900000.0,0.282,0.8197969543147208,0.8351758793969849,0.1287512100677638,0.8501291989664083,0.0382894082545997,0.23857868020304568,0.254,0.145,0.507,0.21100000000000002,0.11599999999999999,0.455,0.285,0.382,0.25728643216080405,0.31399317406143346
22,24286,43.785894,-79.229231,2303.1,1090.0,1110.0,900000.0,0.282,0.8197969543147208,0.8351758793969849,0.1287512100677638,0.8501291989664083,0.0382894082545997,0.23857868020304568,0.254,0.145,0.507,0.21100000000000002,0.11599999999999999,0.455,0.285,0.382,0.25728643216080405,0.31399317406143346
23,24287,43.786091,-79.229355,2303.1,1090.0,1110.0,900000.0,0.282,0.8197969543147208,0.8351758793969849,0.1287512100677638,0.8501291989664083,0.0382894082545997,0.23857868020304568,0.254,0.145,0.507,0.21100000000000002,0.11599999999999999,0.455,0.285,0.382,0.25728643216080405,0.31399317406143346
24,6990,43.774537,-79.241437,2303.1,1090.0,1110.0,900000.0,0.282,0.8197969543147208,0.8351758793969849,0.1287512100677638,0.8501291989664083,0.0382894082545997,0.23857868020304568,0.254,0.145,0.507,0.21100000000000002,0.11599999999999999,0.455,0.285,0.382,0.25728643216080405,0.31399317406143346
25,7874,43.775797,-79.235291,2303.1,1090.0,1110.0,900000.0,0.282,0.8197969543147208,0.8351758793969849,0.1287512100677638,0.8501291989664083,0.0382894082545997,0.23857868020304568,0.254,0.145,0.507,0.21100000000000002,0.11599999999999999,0.455,0.285,0.382,0.25728643216080405,0.31399317406143346
26,4578,43.776019,-79.242101,2303.1,1090.0,1110.0,900000.0,0.282,0.8197969543147208,0.8351758793969849,0.1287512100677638,0.8501291989664083,0.0382894082545997,0.23857868020304568,0.254,0.145,0.507,0.21100000000000002,0.11599999999999999,0.455,0.285,0.382,0.25728643216080405,0.31399317406143346
27,3408,43.776664,-79.232023,2303.1,1090.0,1110.0,900000.0,0.282,0.8197969543147208,0.8351758793969849,0.1287512100677638,0.8501291989664083,0.0382894082545997,0.23857868020304568,0.254,0.145,0.507,0.21100000000000002,0.11599999999999999,0.455,0.285,0.382,0.25728643216080405,0.31399317406143346
28,1104,43.776669,-79.231287,2303.1,1090.0,1110.0,900000.0,0.282,0.8197969543147208,0.8351758793969849,0.1287512100677638,0.8501291989664083,0.0382894082545997,0.23857868020304568,0.254,0.145,0.507,0.21100000000000002,0.11599999999999999,0.455,0.285,0.382,0.25728643216080405,0.31399317406143346
29,7343,43.777621,-79.226939,2303.1,1090.0,1110.0,900000.0,0.282,0.8197969543147208,0.8351758793969849,0.1287512100677638,0.8501291989664083,0.0382894082545997,0.23857868020304568,0.254,0.145,0.507,0.21100000000000002,0.11599999999999999,0.455,0.285,0.382,0.25728643216080405,0.31399317406143346
30,4970,43.77801,-79.242887,2303.1,1090.0,1110.0,900000.0,0.282,0.8197969543147208,0.8351758793969849,0.1287512100677638,0.8501291989664083,0.0382894082545997,0.23857868020304568,0.254,0.145,0.507,0.21100000000000002,0.11599999999999999,0.455,0.285,0.382,0.25728643216080405,0.31399317406143346
31,726,43.778605,-79.222594,2303.1,1090.0,1110.0,900000.0,0.282,0.8197969543147208,0.8351758793969849,0.1287512100677638,0.8501291989664083,0.0382894082545997,0.23857868020304568,0.254,0.145,0.507,0.21100000000000002,0.11599999999999999,0.455,0.285,0.382,0.25728643216080405,0.31399317406143346
32,8741,43.77944,-79.232752,2303.1,1090.0,1110.0,900000.0,0.282,0.8197969543147208,0.8351758793969849,0.1287512100677638,0.8501291989664083,0.0382894082545997,0.23857868020304568,0.254,0.145,0.507,0.21100000000000002,0.11599999999999999,0.455,0.285,0.382,0.25728643216080405,0.31399317406143346
33,2657,43.779611,-79.233182,2303.1,1090.0,1110.0,900000.0,0.282,0.8197969543147208,0.8351758793969849,0.1287512100677638,0.8501291989664083,0.0382894082545997,0.23857868020304568,0.254,0.145,0.507,0.21100000000000002,0.11599999999999999,0.455,0.285,0.382,0.25728643216080405,0.31399317406143346
34,6004,43.779894,-79.217004,2303.1,1090.0,1110.0,900000.0,0.282,0.8197969543147208,0.8351758793969849,0.1287512100677638,0.8501291989664083,0.0382894082545997,0.23857868020304568,0.254,0.145,0.507,0.21100000000000002,0.11599999999999999,0.455,0.285,0.382,0.25728643216080405,0.31399317406143346
35,2236,43.780176,-79.243159,2303.1,1090.0,1110.0,900000.0,0.282,0.8197969543147208,0.8351758793969849,0.1287512100677638,0.8501291989664083,0.0382894082545997,0.23857868020304568,0.254,0.145,0.507,0.21100000000000002,0.11599999999999999,0.455,0.285,0.382,0.25728643216080405,0.31399317406143346
36,5244,43.780538,-79.241416,2303.1,1090.0,1110.0,900000.0,0.282,0.8197969543147208,0.8351758793969849,0.1287512100677638,0.8501291989664083,0.0382894082545997,0.23857868020304568,0.254,0.145,0.507,0.21100000000000002,0.11599999999999999,0.455,0.285,0.382,0.25728643216080405,0.31399317406143346
37,9595,43.780553,-79.243864,2303.1,1090.0,1110.0,900000.0,0.282,0.8197969543147208,0.8351758793969849,0.1287512100677638,0.8501291989664083,0.0382894082545997,0.23857868020304568,0.254,0.145,0.507,0.21100000000000002,0.11599999999999999,0.455,0.285,0.382,0.25728643216080405,0.31399317406143346
38,6245,43.780615,-79.238949,2303.1,1090.0,1110.0,900000.0,0.282,0.8197969543147208,0.8351758793969849,0.1287512100677638,0.8501291989664083,0.0382894082545997,0.23857868020304568,0.254,0.145,0.507,0.21100000000000002,0.11599999999999999,0.455,0.285,0.382,0.25728643216080405,0.31399317406143346
39,4441,43.780718,-79.241341,2303.1,1090.0,1110.0,900000.0,0.282,0.8197969543147208,0.8351758793969849,0.1287512100677638,0.8501291989664083,0.0382894082545997,0.23857868020304568,0.254,0.145,0.507,0.21100000000000002,0.11599999999999999,0.455,0.285,0.382,0.25728643216080405,0.31399317406143346
40,7444,43.781041,-79.23775,2303.1,1090.0,1110.0,900000.0,0.282,0.8197969543147208,0.8351758793969849,0.1287512100677638,0.8501291989664083,0.0382894082545997,0.23857868020304568,0.254,0.145,0.507,0.21100000000000002,0.11599999999999999,0.455,0.285,0.382,0.25728643216080405,0.31399317406143346
41,9263,43.78118,-79.233832,2303.1,1090.0,1110.0,900000.0,0.282,0.8197969543147208,0.8351758793969849,0.1287512100677638,0.8501291989664083,0.0382894082545997,0.23857868020304568,0.254,0.145,0.507,0.21100000000000002,0.11599999999999999,0.455,0.285,0.382,0.25728643216080405,0.31399317406143346
42,2264,43.781324,-79.23551,2303.1,1090.0,1110.0,900000.0,0.282,0.8197969543147208,0.8351758793969849,0.1287512100677638,0.8501291989664083,0.0382894082545997,0.23857868020304568,0.254,0.145,0.507,0.21100000000000002,0.11599999999999999,0.455,0.285,0.382,0.25728643216080405,0.31399317406143346
43,1560,43.781634,-79.233561,2303.1,1090.0,1110.0,900000.0,0.282,0.8197969543147208,0.8351758793969849,0.1287512100677638,0.8501291989664083,0.0382894082545997,0.23857868020304568,0.254,0.145,0.507,0.21100000000000002,0.11599999999999999,0.455,0.285,0.382,0.25728643216080405,0.31399317406143346
44,8289,43.781656,-79.234801,2303.1,1090.0,1110.0,900000.0,0.282,0.8197969543147208,0.8351758793969849,0.1287512100677638,0.8501291989664083,0.0382894082545997,0.23857868020304568,0.254,0.145,0.507,0.21100000000000002,0.11599999999999999,0.455,0.285,0.382,0.25728643216080405,0.31399317406143346
45,487,43.781933,-79.233259,2303.1,1090.0,1110.0,900000.0,0.282,0.8197969543147208,0.8351758793969849,0.1287512100677638,0.8501291989664083,0.0382894082545997,0.23857868020304568,0.254,0.145,0.507,0.21100000000000002,0.11599999999999999,0.455,0.285,0.382,0.25728643216080405,0.31399317406143346
46,1317,43.80535,-79.277042,2507.5,800.0,1080.0,900000.0,0.258,0.138996138996139,0.9031847133757962,0.2682291666666667,0.3671875,0.03169811320754712,0.03861003861003861,0.094,0.071,0.45299999999999996,0.278,0.16699999999999998,0.0,0.22899999999999998,0.2,0.20382165605095542,0.19907407407407407
47,3313,43.807017,-79.270567,2507.5,800.0,1080.0,900000.0,0.258,0.138996138996139,0.9031847133757962,0.2682291666666667,0.3671875,0.03169811320754712,0.03861003861003861,0.094,0.071,0.45299999999999996,0.278,0.16699999999999998,0.0,0.22899999999999998,0.2,0.20382165605095542,0.19907407407407407
48,1612,43.807845,-79.266726,2507.5,800.0,1080.0,900000.0,0.258,0.138996138996139,0.9031847133757962,0.2682291666666667,0.3671875,0.03169811320754712,0.03861003861003861,0.094,0.071,0.45299999999999996,0.278,0.16699999999999998,0.0,0.22899999999999998,0.2,0.20382165605095542,0.19907407407407407
49,24261,43.790846,-79.26995,2507.5,800.0,1080.0,900000.0,0.258,0.138996138996139,0.9031847133757962,0.2682291666666667,0.3671875,0.03169811320754712,0.03861003861003861,0.094,0.071,0.45299999999999996,0.278,0.16699999999999998,0.0,0.22899999999999998,0.2,0.20382165605095542,0.19907407407407407
50,24104,43.793438,-79.271063,2507.5,800.0,1080.0,900000.0,0.258,0.138996138996139,0.9031847133757962,0.2682291666666667,0.3671875,0.03169811320754712,0.03861003861003861,0.094,0.071,0.45299999999999996,0.278,0.16699999999999998,0.0,0.22899999999999998,0.2,0.20382165605095542,0.19907407407407407
51,8824,43.793527,-79.266658,2507.5,800.0,1080.0,900000.0,0.258,0.138996138996139,0.9031847133757962,0.2682291666666667,0.3671875,0.03169811320754712,0.03861003861003861,0.094,0.071,0.45299999999999996,0.278,0.16699999999999998,0.0,0.22899999999999998,0.2,0.20382165605095542,0.19907407407407407
52,1400,43.793732,-79.2663,2507.5,800.0,1080.0,900000.0,0.258,0.138996138996139,0.9031847133757962,0.2682291666666667,0.3671875,0.03169811320754712,0.03861003861003861,0.094,0.071,0.45299999999999996,0.278,0.16699999999999998,0.0,0.22899999999999998,0.2,0.20382165605095542,0.19907407407407407
53,4090,43.794732,-79.268697,2507.5,800.0,1080.0,900000.0,0.258,0.138996138996139,0.9031847133757962,0.2682291666666667,0.3671875,0.03169811320754712,0.03861003861003861,0.094,0.071,0.45299999999999996,0.278,0.16699999999999998,0.0,0.22899999999999998,0.2,0.20382165605095542,0.19907407407407407
54,2995,43.794875,-79.264701,2507.5,800.0,1080.0,900000.0,0.258,0.138996138996139,0.9031847133757962,0.2682291666666667,0.3671875,0.03169811320754712,0.03861003861003861,0.094,0.071,0.45299999999999996,0.278,0.16699999999999998,0.0,0.22899999999999998,0.2,0.20382165605095542,0.19907407407407407
55,7165,43.794904,-79.268618,2507.5,800.0,1080.0,900000.0,0.258,0.138996138996139,0.9031847133757962,0.2682291666666667,0.3671875,0.03169811320754712,0.03861003861003861,0.094,0.071,0.45299999999999996,0.278,0.16699999999999998,0.0,0.22899999999999998,0.2,0.20382165605095542,0.19907407407407407
56,3009,43.794994,-79.26481,2507.5,800.0,1080.0,900000.0,0.258,0.138996138996139,0.9031847133757962,0.2682291666666667,0.3671875,0.03169811320754712,0.03861003861003861,0.094,0.071,0.45299999999999996,0.278,0.16699999999999998,0.0,0.22899999999999998,0.2,0.20382165605095542,0.19907407407407407
57,2442,43.795063,-79.261173,2507.5,800.0,1080.0,900000.0,0.258,0.138996138996139,0.9031847133757962,0.2682291666666667,0.3671875,0.03169811320754712,0.03861003861003861,0.094,0.071,0.45299999999999996,0.278,0.16699999999999998,0.0,0.22899999999999998,0.2,0.20382165605095542,0.19907407407407407
58,10077,43.79597,-79.262012,2507.5,800.0,1080.0,900000.0,0.258,0.138996138996139,0.9031847133757962,0.2682291666666667,0.3671875,0.03169811320754712,0.03861003861003861,0.094,0.071,0.45299999999999996,0.278,0.16699999999999998,0.0,0.22899999999999998,0.2,0.20382165605095542,0.19907407407407407
59,3729,43.796002,-79.262448,2507.5,800.0,1080.0,900000.0,0.258,0.138996138996139,0.9031847133757962,0.2682291666666667,0.3671875,0.03169811320754712,0.03861003861003861,0.094,0.071,0.45299999999999996,0.278,0.16699999999999998,0.0,0.22899999999999998,0.2,0.20382165605095542,0.19907407407407407
60,6068,43.796262,-79.261695,2507.5,800.0,1080.0,900000.0,0.258,0.138996138996139,0.9031847133757962,0.2682291666666667,0.3671875,0.03169811320754712,0.03861003861003861,0.094,0.071,0.45299999999999996,0.278,0.16699999999999998,0.0,0.22899999999999998,0.2,0.20382165605095542,0.19907407407407407
61,8098,43.796697,-79.272467,2507.5,800.0,1080.0,900000.0,0.258,0.138996138996139,0.9031847133757962,0.2682291666666667,0.3671875,0.03169811320754712,0.03861003861003861,0.094,0.071,0.45299999999999996,0.278,0.16699999999999998,0.0,0.22899999999999998,0.2,0.20382165605095542,0.19907407407407407
62,2680,43.797498,-79.269666,2507.5,800.0,1080.0,900000.0,0.258,0.138996138996139,0.9031847133757962,0.2682291666666667,0.3671875,0.03169811320754712,0.03861003861003861,0.094,0.071,0.45299999999999996,0.278,0.16699999999999998,0.0,0.22899999999999998,0.2,0.20382165605095542,0.19907407407407407
63,6162,43.798076,-79.269885,2507.5,800.0,1080.0,900000.0,0.258,0.138996138996139,0.9031847133757962,0.2682291666666667,0.3671875,0.03169811320754712,0.03861003861003861,0.094,0.071,0.45299999999999996,0.278,0.16699999999999998,0.0,0.22899999999999998,0.2,0.20382165605095542,0.19907407407407407
64,5674,43.79823,-79.273117,2507.5,800.0,1080.0,900000.0,0.258,0.138996138996139,0.9031847133757962,0.2682291666666667,0.3671875,0.03169811320754712,0.03861003861003861,0.094,0.071,0.45299999999999996,0.278,0.16699999999999998,0.0,0.22899999999999998,0.2,0.20382165605095542,0.19907407407407407
65,2145,43.79835,-79.27023,2507.5,800.0,1080.0,900000.0,0.258,0.138996138996139,0.9031847133757962,0.2682291666666667,0.3671875,0.03169811320754712,0.03861003861003861,0.094,0.071,0.45299999999999996,0.278,0.16699999999999998,0.0,0.22899999999999998,0.2,0.20382165605095542,0.19907407407407407
66,1331,43.798545,-79.273112,2507.5,800.0,1080.0,900000.0,0.258,0.138996138996139,0.9031847133757962,0.2682291666666667,0.3671875,0.03169811320754712,0.03861003861003861,0.094,0.071,0.45299999999999996,0.278,0.16699999999999998,0.0,0.22899999999999998,0.2,0.20382165605095542,0.19907407407407407
67,2639,43.798816,-79.262774,2507.5,800.0,1080.0,900000.0,0.258,0.138996138996139,0.9031847133757962,0.2682291666666667,0.3671875,0.03169811320754712,0.03861003861003861,0.094,0.071,0.45299999999999996,0.278,0.16699999999999998,0.0,0.22899999999999998,0.2,0.20382165605095542,0.19907407407407407
68,4276,43.801303,-79.274493,2507.5,800.0,1080.0,900000.0,0.258,0.138996138996139,0.9031847133757962,0.2682291666666667,0.3671875,0.03169811320754712,0.03861003861003861,0.094,0.071,0.45299999999999996,0.278,0.16699999999999998,0.0,0.22899999999999998,0.2,0.20382165605095542,0.19907407407407407
69,4857,43.801585,-79.263996,2507.5,800.0,1080.0,900000.0,0.258,0.138996138996139,0.9031847133757962,0.2682291666666667,0.3671875,0.03169811320754712,0.03861003861003861,0.094,0.071,0.45299999999999996,0.278,0.16699999999999998,0.0,0.22899999999999998,0.2,0.20382165605095542,0.19907407407407407
70,6121,43.805288,-79.265506,2507.5,800.0,1080.0,900000.0,0.258,0.138996138996139,0.9031847133757962,0.2682291666666667,0.3671875,0.03169811320754712,0.03861003861003861,0.094,0.071,0.45299999999999996,0.278,0.16699999999999998,0.0,0.22899999999999998,0.2,0.20382165605095542,0.19907407407407407
71,5715,43.805305,-79.254551,2316.0,1200.0,1040.0,600000.0,0.272,0.1705607476635514,0.9611650485436893,0.3170103092783505,0.5694117647058824,0.03319690768531147,0.016355140186915886,0.175,0.08900000000000001,0.465,0.295,0.23600000000000002,0.0,0.33299999999999996,0.3,0.1675485008818342,0.19344262295081968
72,1011,43.805348,-79.254808,2316.0,1200.0,1040.0,600000.0,0.272,0.1705607476635514,0.9611650485436893,0.3170103092783505,0.5694117647058824,0.03319690768531147,0.016355140186915886,0.175,0.08900000000000001,0.465,0.295,0.23600000000000002,0.0,0.33299999999999996,0.3,0.1675485008818342,0.19344262295081968
73,7348,43.807878,-79.266239,2316.0,1200.0,1040.0,600000.0,0.272,0.1705607476635514,0.9611650485436893,0.3170103092783505,0.5694117647058824,0.03319690768531147,0.016355140186915886,0.175,0.08900000000000001,0.465,0.295,0.23600000000000002,0.0,0.33299999999999996,0.3,0.1675485008818342,0.19344262295081968
74,14693,43.808041,-79.256466,2316.0,1200.0,1040.0,600000.0,0.272,0.1705607476635514,0.9611650485436893,0.3170103092783505,0.5694117647058824,0.03319690768531147,0.016355140186915886,0.175,0.08900000000000001,0.465,0.295,0.23600000000000002,0.0,0.33299999999999996,0.3,0.1675485008818342,0.19344262295081968
75,9268,43.808245,-79.256455,2316.0,1200.0,1040.0,600000.0,0.272,0.1705607476635514,0.9611650485436893,0.3170103092783505,0.5694117647058824,0.03319690768531147,0.016355140186915886,0.175,0.08900000000000001,0.465,0.295,0.23600000000000002,0.0,0.33299999999999996,0.3,0.1675485008818342,0.19344262295081968
76,2054,43.808657,-79.262987,2316.0,1200.0,1040.0,600000.0,0.272,0.1705607476635514,0.9611650485436893,0.3170103092783505,0.5694117647058824,0.03319690768531147,0.016355140186915886,0.175,0.08900000000000001,0.465,0.295,0.23600000000000002,0.0,0.33299999999999996,0.3,0.1675485008818342,0.19344262295081968
77,1436,43.809716,-79.257907,2316.0,1200.0,1040.0,600000.0,0.272,0.1705607476635514,0.9611650485436893,0.3170103092783505,0.5694117647058824,0.03319690768531147,0.016355140186915886,0.175,0.08900000000000001,0.465,0.295,0.23600000000000002,0.0,0.33299999999999996,0.3,0.1675485008818342,0.19344262295081968
78,6011,43.809741,-79.257418,2316.0,1200.0,1040.0,600000.0,0.272,0.1705607476635514,0.9611650485436893,0.3170103092783505,0.5694117647058824,0.03319690768531147,0.016355140186915886,0.175,0.08900000000000001,0.465,0.295,0.23600000000000002,0.0,0.33299999999999996,0.3,0.1675485008818342,0.19344262295081968
79,6536,43.808678,-79.24389,2316.0,1200.0,1040.0,600000.0,0.272,0.1705607476635514,0.9611650485436893,0.3170103092783505,0.5694117647058824,0.03319690768531147,0.016355140186915886,0.175,0.08900000000000001,0.465,0.295,0.23600000000000002,0.0,0.33299999999999996,0.3,0.1675485008818342,0.19344262295081968
80,6515,43.8107,-79.253187,2316.0,1200.0,1040.0,600000.0,0.272,0.1705607476635514,0.9611650485436893,0.3170103092783505,0.5694117647058824,0.03319690768531147,0.016355140186915886,0.175,0.08900000000000001,0.465,0.295,0.23600000000000002,0.0,0.33299999999999996,0.3,0.1675485008818342,0.19344262295081968
81,3138,43.810941,-79.24306,2316.0,1200.0,1040.0,600000.0,0.272,0.1705607476635514,0.9611650485436893,0.3170103092783505,0.5694117647058824,0.03319690768531147,0.016355140186915886,0.175,0.08900000000000001,0.465,0.295,0.23600000000000002,0.0,0.33299999999999996,0.3,0.1675485008818342,0.19344262295081968
82,9154,43.811161,-79.250966,2316.0,1200.0,1040.0,600000.0,0.272,0.1705607476635514,0.9611650485436893,0.3170103092783505,0.5694117647058824,0.03319690768531147,0.016355140186915886,0.175,0.08900000000000001,0.465,0.295,0.23600000000000002,0.0,0.33299999999999996,0.3,0.1675485008818342,0.19344262295081968
83,3974,43.812754,-79.243363,2316.0,1200.0,1040.0,600000.0,0.272,0.1705607476635514,0.9611650485436893,0.3170103092783505,0.5694117647058824,0.03319690768531147,0.016355140186915886,0.175,0.08900000000000001,0.465,0.295,0.23600000000000002,0.0,0.33299999999999996,0.3,0.1675485008818342,0.19344262295081968
84,564,43.795441,-79.261074,2316.0,1200.0,1040.0,600000.0,0.272,0.1705607476635514,0.9611650485436893,0.3170103092783505,0.5694117647058824,0.03319690768531147,0.016355140186915886,0.175,0.08900000000000001,0.465,0.295,0.23600000000000002,0.0,0.33299999999999996,0.3,0.1675485008818342,0.19344262295081968
85,8204,43.796506,-79.261528,2316.0,1200.0,1040.0,600000.0,0.272,0.1705607476635514,0.9611650485436893,0.3170103092783505,0.5694117647058824,0.03319690768531147,0.016355140186915886,0.175,0.08900000000000001,0.465,0.295,0.23600000000000002,0.0,0.33299999999999996,0.3,0.1675485008818342,0.19344262295081968
86,1238,43.798532,-79.262287,2316.0,1200.0,1040.0,600000.0,0.272,0.1705607476635514,0.9611650485436893,0.3170103092783505,0.5694117647058824,0.03319690768531147,0.016355140186915886,0.175,0.08900000000000001,0.465,0.295,0.23600000000000002,0.0,0.33299999999999996,0.3,0.1675485008818342,0.19344262295081968
87,2946,43.799133,-79.260164,2316.0,1200.0,1040.0,600000.0,0.272,0.1705607476635514,0.9611650485436893,0.3170103092783505,0.5694117647058824,0.03319690768531147,0.016355140186915886,0.175,0.08900000000000001,0.465,0.295,0.23600000000000002,0.0,0.33299999999999996,0.3,0.1675485008818342,0.19344262295081968
88,2891,43.799166,-79.260706,2316.0,1200.0,1040.0,600000.0,0.272,0.1705607476635514,0.9611650485436893,0.3170103092783505,0.5694117647058824,0.03319690768531147,0.016355140186915886,0.175,0.08900000000000001,0.465,0.295,0.23600000000000002,0.0,0.33299999999999996,0.3,0.1675485008818342,0.19344262295081968
89,695,43.801324,-79.263574,2316.0,1200.0,1040.0,600000.0,0.272,0.1705607476635514,0.9611650485436893,0.3170103092783505,0.5694117647058824,0.03319690768531147,0.016355140186915886,0.175,0.08900000000000001,0.465,0.295,0.23600000000000002,0.0,0.33299999999999996,0.3,0.1675485008818342,0.19344262295081968
90,15393,43.801785,-79.257,2316.0,1200.0,1040.0,600000.0,0.272,0.1705607476635514,0.9611650485436893,0.3170103092783505,0.5694117647058824,0.03319690768531147,0.016355140186915886,0.175,0.08900000000000001,0.465,0.295,0.23600000000000002,0.0,0.33299999999999996,0.3,0.1675485008818342,0.19344262295081968
