,AREA_NA7,stop_id,pop_density,avg_monthly_shelter_rented,avg_monthly_shelter_owned,avg_value_owned,gini_after_tax,pct_rent,pct_visible_minority,pct_seniors,pct_multifam,pct_vacant,pct_before1960,pct_limat,pct_licoat,pct_mortgage,pct_owner_rent_burden,pct_owner_ichn,pct_renter_subsidized,pct_renter_rent_burden,pct_renter_ichn,pct_noncitizen,pct_public_transit
6648,Yorkdale-Glen Park,10058,5189.223076923076,1437.8461538461538,1802.3076923076924,1077230.7692307692,0.2990769230769231,0.47824101019278736,0.489469484006091,0.17086186212226948,0.6048236589314323,0.05545152725716064,0.33831671613651937,0.11123076923076923,0.07230769230769231,0.526076923076923,0.23592307692307693,0.1163076923076923,0.10653846153846154,0.3596153846153846,0.30169230769230765,0.1892419838778684,0.30845713568727806
6649,Yorkdale-Glen Park,2360,5189.223076923076,1437.8461538461538,1802.3076923076924,1077230.7692307692,0.2990769230769231,0.47824101019278736,0.489469484006091,0.17086186212226948,0.6048236589314323,0.05545152725716064,0.33831671613651937,0.11123076923076923,0.07230769230769231,0.526076923076923,0.23592307692307693,0.1163076923076923,0.10653846153846154,0.3596153846153846,0.30169230769230765,0.1892419838778684,0.30845713568727806
6650,Yorkdale-Glen Park,2139,5189.223076923076,1437.8461538461538,1802.3076923076924,1077230.7692307692,0.2990769230769231,0.47824101019278736,0.489469484006091,0.17086186212226948,0.6048236589314323,0.05545152725716064,0.33831671613651937,0.11123076923076923,0.07230769230769231,0.526076923076923,0.23592307692307693,0.1163076923076923,0.10653846153846154,0.3596153846153846,0.30169230769230765,0.1892419838778684,0.30845713568727806
6651,Yorkdale-Glen Park,2088,5189.223076923076,1437.8461538461538,1802.3076923076924,1077230.7692307692,0.2990769230769231,0.47824101019278736,0.489469484006091,0.17086186212226948,0.6048236589314323,0.05545152725716064,0.33831671613651937,0.11123076923076923,0.07230769230769231,0.526076923076923,0.23592307692307693,0.1163076923076923,0.10653846153846154,0.3596153846153846,0.30169230769230765,0.1892419838778684,0.30845713568727806
6652,Yorkdale-Glen Park,3795,5189.223076923076,1437.8461538461538,1802.3076923076924,1077230.7692307692,0.2990769230769231,0.47824101019278736,0.489469484006091,0.17086186212226948,0.6048236589314323,0.05545152725716064,0.33831671613651937,0.11123076923076923,0.07230769230769231,0.526076923076923,0.23592307692307693,0.1163076923076923,0.10653846153846154,0.3596153846153846,0.30169230769230765,0.1892419838778684,0.30845713568727806
6653,Yorkdale-Glen Park,9738,5189.223076923076,1437.8461538461538,1802.3076923076924,1077230.7692307692,0.2990769230769231,0.47824101019278736,0.489469484006091,0.17086186212226948,0.6048236589314323,0.05545152725716064,0.33831671613651937,0.11123076923076923,0.07230769230769231,0.526076923076923,0.23592307692307693,0.1163076923076923,0.10653846153846154,0.3596153846153846,0.30169230769230765,0.1892419838778684,0.30845713568727806
6654,Yorkdale-Glen Park,7285,5189.223076923076,1437.8461538461538,1802.3076923076924,1077230.7692307692,0.2990769230769231,0.47824101019278736,0.489469484006091,0.17086186212226948,0.6048236589314323,0.05545152725716064,0.33831671613651937,0.11123076923076923,0.07230769230769231,0.526076923076923,0.23592307692307693,0.1163076923076923,0.10653846153846154,0.3596153846153846,0.30169230769230765,0.1892419838778684,0.30845713568727806
6655,Yorkdale-Glen Park,1025,5189.223076923076,1437.8461538461538,1802.3076923076924,1077230.7692307692,0.2990769230769231,0.47824101019278736,0.489469484006091,0.17086186212226948,0.6048236589314323,0.05545152725716064,0.33831671613651937,0.11123076923076923,0.07230769230769231,0.526076923076923,0.23592307692307693,0.1163076923076923,0.10653846153846154,0.3596153846153846,0.30169230769230765,0.1892419838778684,0.30845713568727806
6656,Yorkdale-Glen Park,9081,5189.223076923076,1437.8461538461538,1802.3076923076924,1077230.7692307692,0.2990769230769231,0.47824101019278736,0.489469484006091,0.17086186212226948,0.6048236589314323,0.05545152725716064,0.33831671613651937,0.11123076923076923,0.07230769230769231,0.526076923076923,0.23592307692307693,0.1163076923076923,0.10653846153846154,0.3596153846153846,0.30169230769230765,0.1892419838778684,0.30845713568727806
6657,Yorkdale-Glen Park,2675,5189.223076923076,1437.8461538461538,1802.3076923076924,1077230.7692307692,0.2990769230769231,0.47824101019278736,0.489469484006091,0.17086186212226948,0.6048236589314323,0.05545152725716064,0.33831671613651937,0.11123076923076923,0.07230769230769231,0.526076923076923,0.23592307692307693,0.1163076923076923,0.10653846153846154,0.3596153846153846,0.30169230769230765,0.1892419838778684,0.30845713568727806
6658,Yorkdale-Glen Park,7013,5189.223076923076,1437.8461538461538,1802.3076923076924,1077230.7692307692,0.2990769230769231,0.47824101019278736,0.489469484006091,0.17086186212226948,0.6048236589314323,0.05545152725716064,0.33831671613651937,0.11123076923076923,0.07230769230769231,0.526076923076923,0.23592307692307693,0.1163076923076923,0.10653846153846154,0.3596153846153846,0.30169230769230765,0.1892419838778684,0.30845713568727806
6659,Yorkdale-Glen Park,8382,5189.223076923076,1437.8461538461538,1802.3076923076924,1077230.7692307692,0.2990769230769231,0.47824101019278736,0.489469484006091,0.17086186212226948,0.6048236589314323,0.05545152725716064,0.33831671613651937,0.11123076923076923,0.07230769230769231,0.526076923076923,0.23592307692307693,0.1163076923076923,0.10653846153846154,0.3596153846153846,0.30169230769230765,0.1892419838778684,0.30845713568727806
6660,Yorkdale-Glen Park,8528,5189.223076923076,1437.8461538461538,1802.3076923076924,1077230.7692307692,0.2990769230769231,0.47824101019278736,0.489469484006091,0.17086186212226948,0.6048236589314323,0.05545152725716064,0.33831671613651937,0.11123076923076923,0.07230769230769231,0.526076923076923,0.23592307692307693,0.1163076923076923,0.10653846153846154,0.3596153846153846,0.30169230769230765,0.1892419838778684,0.30845713568727806
6661,Yorkdale-Glen Park,3312,5189.223076923076,1437.8461538461538,1802.3076923076924,1077230.7692307692,0.2990769230769231,0.47824101019278736,0.489469484006091,0.17086186212226948,0.6048236589314323,0.05545152725716064,0.33831671613651937,0.11123076923076923,0.07230769230769231,0.526076923076923,0.23592307692307693,0.1163076923076923,0.10653846153846154,0.3596153846153846,0.30169230769230765,0.1892419838778684,0.30845713568727806
6662,Yorkdale-Glen Park,955,5189.223076923076,1437.8461538461538,1802.3076923076924,1077230.7692307692,0.2990769230769231,0.47824101019278736,0.489469484006091,0.17086186212226948,0.6048236589314323,0.05545152725716064,0.33831671613651937,0.11123076923076923,0.07230769230769231,0.526076923076923,0.23592307692307693,0.1163076923076923,0.10653846153846154,0.3596153846153846,0.30169230769230765,0.1892419838778684,0.30845713568727806
6663,Yorkdale-Glen Park,6448,5189.223076923076,1437.8461538461538,1802.3076923076924,1077230.7692307692,0.2990769230769231,0.47824101019278736,0.489469484006091,0.17086186212226948,0.6048236589314323,0.05545152725716064,0.33831671613651937,0.11123076923076923,0.07230769230769231,0.526076923076923,0.23592307692307693,0.1163076923076923,0.10653846153846154,0.3596153846153846,0.30169230769230765,0.1892419838778684,0.30845713568727806
6664,Yorkdale-Glen Park,6100,5189.223076923076,1437.8461538461538,1802.3076923076924,1077230.7692307692,0.2990769230769231,0.47824101019278736,0.489469484006091,0.17086186212226948,0.6048236589314323,0.05545152725716064,0.33831671613651937,0.11123076923076923,0.07230769230769231,0.526076923076923,0.23592307692307693,0.1163076923076923,0.10653846153846154,0.3596153846153846,0.30169230769230765,0.1892419838778684,0.30845713568727806
6665,Yorkdale-Glen Park,9704,5189.223076923076,1437.8461538461538,1802.3076923076924,1077230.7692307692,0.2990769230769231,0.47824101019278736,0.489469484006091,0.17086186212226948,0.6048236589314323,0.05545152725716064,0.33831671613651937,0.11123076923076923,0.07230769230769231,0.526076923076923,0.23592307692307693,0.1163076923076923,0.10653846153846154,0.3596153846153846,0.30169230769230765,0.1892419838778684,0.30845713568727806
6666,Yorkdale-Glen Park,2470,5189.223076923076,1437.8461538461538,1802.3076923076924,1077230.7692307692,0.2990769230769231,0.47824101019278736,0.489469484006091,0.17086186212226948,0.6048236589314323,0.05545152725716064,0.33831671613651937,0.11123076923076923,0.07230769230769231,0.526076923076923,0.23592307692307693,0.1163076923076923,0.10653846153846154,0.3596153846153846,0.30169230769230765,0.1892419838778684,0.30845713568727806
6667,Yorkdale-Glen Park,727,5189.223076923076,1437.8461538461538,1802.3076923076924,1077230.7692307692,0.2990769230769231,0.47824101019278736,0.489469484006091,0.17086186212226948,0.6048236589314323,0.05545152725716064,0.33831671613651937,0.11123076923076923,0.07230769230769231,0.526076923076923,0.23592307692307693,0.1163076923076923,0.10653846153846154,0.3596153846153846,0.30169230769230765,0.1892419838778684,0.30845713568727806
